iso3,gcm,scenario,variable,from_year,to_year,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec
NZL,bccr_bcm2_0,b1,tas,2060,2079,61.375342226,62.253489254,61.47531194,58.431687062,55.19486759,52.66852025,50.847516733999996,50.308301876,50.646494408,52.529317592,55.288535846,58.500685112
NZL,bccr_bcm2_0,a2,tas,2080,2099,63.084532388,64.49419207400001,63.179513114,60.754918784,57.726035204,54.760275914,53.020392709999996,52.081905254000006,52.65121481600001,54.464675036,56.895490382,59.886369103999996
NZL,bccr_bcm2_0,b1,tas,2080,2099,61.320573428,62.427575462,61.423452536,58.862702282,56.157884006,53.418758936,51.016931798,50.66201651,51.375309746,53.280029084,55.702683158,58.671883508
PRT,bccr_bcm2_0,a2,tas,2020,2039,54.979435508,54.22005266,55.199766326,57.147905191999996,60.311649865999996,64.96718880200001,68.92129778,69.88335092599999,68.68348694599999,64.60659397399999,60.207919304,57.652958462
PRT,bccr_bcm2_0,b1,tas,2020,2039,55.144681664000004,54.642096392,55.659041924,57.00105329,60.126671498,65.052921398,69.09229997599999,69.8688725,68.50557905,64.39351415,60.442599056000006,57.697971026
PRT,bccr_bcm2_0,a2,tas,2040,2059,55.739709032,54.947394662,56.02328186,58.001024948,61.58004107000001,66.184744694,69.400517486,70.265561342,69.34114031,65.384002256,60.867856274000005,57.869032064
PRT,bccr_bcm2_0,b1,tas,2040,2059,55.515219116,54.6002267,55.890484627999996,57.788800484,60.565810729999995,65.780035844,69.693691586,70.53161882,68.962782938,64.808977838,60.5087132,57.934746014
PRT,bccr_bcm2_0,a2,tas,2060,2079,57.279627338,56.012676134,57.592984873999995,59.219294954000006,62.506871258000004,67.492702382,70.95080217200001,72.102236072,71.19901472000001,66.861231782,62.926572523999994,59.832744062
PRT,bccr_bcm2_0,b1,tas,2060,2079,56.047522406,55.388256404,56.601472693999995,58.722026287999995,61.877829416,66.51421683800001,69.599734934,70.43608486400001,69.51525791,65.653124126,61.134007909999994,58.625723264
PRT,bccr_bcm2_0,a2,tas,2080,2099,57.898754006000004,57.242505326,58.458240626000006,60.486175544000005,63.775293836,68.86880668399999,72.85171944199999,73.551811442,71.932261874,68.131137524,63.208030478,60.303119774
PRT,bccr_bcm2_0,b1,tas,2080,2099,55.878438902,54.97916477,56.375715416,58.332411842,61.288456064,66.330564656,70.30211442800001,71.166012566,70.041361784,66.03322361,61.108617722000005,58.138565936
ROU,bccr_bcm2_0,a2,tas,2020,2039,27.9213806156,27.8001025394,32.4610595708,44.1450305168,60.436433101999995,70.36490600600001,76.628204348,75.352332758,62.53661255,51.181905524,39.7836486824,33.2813830568
ROU,bccr_bcm2_0,b1,tas,2020,2039,27.8101000976,27.762064208600002,32.4077978516,43.8995117192,58.633825676,71.09525147,77.70385009399999,75.577684334,62.365892342,52.001851802000004,39.8227270514,35.062145996
ROU,bccr_bcm2_0,a2,tas,2040,2059,31.2186303716,29.439698486,34.661844482,45.957404786,60.297587888,72.28594238,80.315758058,75.934135742,63.48590087,52.62464111,41.8192578122,34.650451661
ROU,bccr_bcm2_0,b1,tas,2040,2059,28.1217016598,28.550135498,31.9755883784,43.1221740728,58.446424562000004,71.382053228,77.251916498,75.25624267399999,60.913038326000006,51.520668944,40.137042236,32.3026696778
ROU,bccr_bcm2_0,a2,tas,2060,2079,31.7847961418,30.0982958978,36.4528979492,48.1339868162,62.184291998,73.97008057400001,80.963138426,79.435950926,65.465538332,53.421285397999995,42.6871374512,34.8473449706
ROU,bccr_bcm2_0,b1,tas,2060,2079,29.3812915046,30.0377575688,34.9205285642,45.601912841,58.713666998,71.476872566,79.164193118,77.1243872,63.36447998,51.433206782,39.8740808102,32.1114013664
ROU,bccr_bcm2_0,a2,tas,2080,2099,32.0256274406,33.81484253,38.5929211424,50.634024656,62.351145014,76.41808349,83.047248536,82.22589966199999,67.99373047399999,54.722110604,42.3217102046,36.9625903322
ROU,bccr_bcm2_0,b1,tas,2080,2099,30.813934326800002,29.806323242,33.5525292968,45.527421875,60.916202384,73.16633544800001,79.324245608,75.377689214,63.743951408,51.426190184,41.628114014000005,32.9605566404
SVN,bccr_bcm2_0,a2,tas,2020,2039,32.4321197504,32.5334411618,35.950546265,44.0800994876,55.583993534,64.721020514,70.06974182600001,67.621768196,57.447879025999995,48.7840881344,40.019635009400005,36.1902130124
SVN,bccr_bcm2_0,b1,tas,2020,2039,32.101376342,32.7035095214,35.3323730462,43.188311768,53.82936707,65.27511597200001,70.284249878,68.796014396,57.970663447999996,50.150045768,38.954125976,36.3863189696
SVN,bccr_bcm2_0,a2,tas,2040,2059,34.5329803472,33.312234497,37.4883575432,44.998062134,54.740902712,66.219335942,71.91426390800001,67.87673339,57.732067868,49.9662445064,42.3019897466,35.5143341066
SVN,bccr_bcm2_0,b1,tas,2040,2059,33.7631683352,33.4618957526,35.460061646,43.461953735,54.421337894000004,65.794082648,70.88509216400001,67.383419792,56.964398198,50.878631588,40.175640869,35.3766479486
SVN,bccr_bcm2_0,a2,tas,2060,2079,35.5556427008,33.784948731200004,38.6663391122,47.2916503904,57.081787106,68.002362068,73.53985595,71.070706184,59.948229974,50.704608146,42.6722839358,36.687454223
