iso3,gcm,scenario,variable,from_year,to_year,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec
DEU,bccr_bcm2_0,a2,tas,2020,2039,34.72324157714711,35.25086822509796,34.65096527099471,35.6068252563458,34.6937377929692,33.31146820068338,33.05165252685503,33.43134552002015,33.46288726806653,32.181285400390664,32.81292510986341,35.3187252807611
DEU,bccr_bcm2_0,b1,tas,2020,2039,34.05158142089729,35.30180358886631,34.39634887695245,35.2992163085951,34.04237213134859,34.2274533081044,33.46334594726549,34.33910461425977,34.26628723144736,32.9839245605471,32.12921020507826,35.000536499024
DEU,bccr_bcm2_0,a2,tas,2040,2059,36.6881958007781,36.709767456053896,37.4299734497081,37.7599450683596,34.4129931640634,34.9961282348648,34.2259399414049,34.2058129882808,33.81087371826128,33.65865814208945,34.11702148437599,35.100009460448604
DEU,bccr_bcm2_0,b1,tas,2040,2059,36.0228967285136,36.6314624023433,34.7863305664076,35.1289859008775,33.9762728881832,34.09761688232396,33.9440005493159,33.07138946533247,33.70300170898379,34.6762915039067,33.82114318847564,35.0044641113306
DEU,bccr_bcm2_0,a2,tas,2060,2079,39.0203625488261,37.9481903076182,38.233115234375,39.4417459106447,36.4293167114246,36.1959753417962,35.2403927612312,36.0692068481447,35.9442730712885,34.7766461181626,36.4899530029307,36.9813247680668
DEU,bccr_bcm2_0,b1,tas,2060,2079,37.174033203125,37.7373214721687,37.2493856811533,37.0871670532235,34.7218298339864,34.692191467286,33.99991821289085,34.92579101562635,34.69042266845765,33.09173339843723,33.17533935546856,35.8006597900385
DEU,bccr_bcm2_0,a2,tas,2080,2099,39.5493157958963,41.0085885620102,40.874066467286,40.6951431274409,37.1292144775394,37.4087176513664,36.5231015014649,37.730191345214,37.5678738403313,36.2818582153295,36.8925854492201,39.3383508300779
DEU,bccr_bcm2_0,b1,tas,2080,2099,36.775259704589,37.5817605590822,36.3882690429674,36.6164715576182,35.9005117797842,35.55376953125,34.69312805175797,34.54780639648568,34.86423187255838,33.51409729003904,34.8549566650394,34.5880328369153
ESP,bccr_bcm2_0,a2,tas,2020,2039,32.81647727272744,33.38708385120702,33.44921819513475,33.893898148970706,34.253990034624145,32.82127630060362,33.795903431284835,33.55423583984354,33.904430042614294,32.7578452370384,31.901086425781205,33.802580122514215
ESP,bccr_bcm2_0,b1,tas,2020,2039,33.060050825639436,33.952062433416415,34.011774791370634,33.23553577769873,33.33181263316787,32.66026666814627,33.91458906693882,33.60572842684602,33.781837602094726,32.641639848189094,32.05679598721592,33.478080610795075
ESP,bccr_bcm2_0,a2,tas,2040,2059,33.790508478337564,34.31780395507711,34.482838578658125,34.96426780007229,35.297826038706255,34.18963844992984,33.893303888494614,33.669755415483415,34.271281849254855,33.676457075638616,32.83994806463076,33.303919011896
ESP,bccr_bcm2_0,b1,tas,2040,2059,33.54446300159824,33.848419744319,34.211371404473766,34.26486317027791,33.93083884499316,33.834140846946745,34.63260886452434,34.313525945490255,34.35110251686756,33.905874911222,32.63537930575281,33.96974875710162
ESP,bccr_bcm2_0,a2,tas,2060,2079,34.85992098721727,34.78657226562418,36.12579900568291,36.29515325372818,36.12404951615818,35.653010697798905,35.88631203391509,36.04515602805473,36.78865245472237,35.23058638139164,34.86727516868109,35.441918390445636
ESP,bccr_bcm2_0,b1,tas,2060,2079,33.862239213424125,34.689379882813945,35.11166603782062,35.57568192915615,35.733467240764725,34.651119162818055,34.730465420809075,34.4101889870378,35.08056640625022,34.06530317826631,32.794499622691895,34.179028320312256
ESP,bccr_bcm2_0,a2,tas,2080,2099,35.70690529563146,36.98975552645382,37.65394231622873,38.13518510298309,38.21583473899291,37.948507412995454,38.89258922230018,38.52359341708018,37.985328258166724,37.09766290838109,35.340682705965094,36.209353360263094
ESP,bccr_bcm2_0,b1,tas,2080,2099,33.91325572620757,34.26542080965882,35.007407448508616,35.35203857421947,35.18255448774849,34.42680664062566,35.62001675692335,35.0691822398786,35.450241366299274,34.695993319424545,33.04091463955978,34.00553255948169
FRA,bccr_bcm2_0,a2,tas,2020,2039,33.87761507901342,34.413266823507584,34.15073353160535,34.33874789151353,34.336767023259966,33.153754216974306,33.542016046697384,33.574607155539525,33.77437189275577,32.04077092950991,32.079074928977256,34.85698297674009
FRA,bccr_bcm2_0,b1,tas,2020,2039,33.515384188564234,34.739667302913965,34.231772682885094,33.625100985441094,33.86674693714504,33.247589111327876,33.508594304865206,33.98203014026905,34.26263427734415,32.73781516335227,31.6662403453481,34.21366688121418
